FECHA;INDICATIVO;TEMP_MEDIA_MAX
01-02-2020;5783;21.9
01-03-2020;5783;21.7
01-04-2020;5783;22.6
01-05-2020;5783;29.9
01-06-2020;5783;0
01-07-2020;5783;0
01-08-2020;5783;36.6
01-09-2020;5783;32.6
01-10-2020;5783;26.4
01-11-2020;5783;21.7
01-12-2020;5783;16.2
01-01-2020;2030;9.9
01-02-2020;2030;15.4
01-03-2020;2030;13.4
01-04-2020;2030;15.5
01-05-2020;2030;22.7
01-06-2020;2030;24.2
01-07-2020;2030;31.2
01-08-2020;2030;29.2
01-09-2020;2030;23.9
01-10-2020;2030;16.2
01-11-2020;2030;14.5
01-12-2020;2030;7.5
01-01-2020;0016A;15.1
01-02-2020;0016A;18.5
01-03-2020;0016A;17.5
01-04-2020;0016A;19.6
01-05-2020;0016A;25.2
01-06-2020;0016A;26.8
01-07-2020;0016A;31.7
01-08-2020;0016A;32.0
01-09-2020;0016A;27.8
01-10-2020;0016A;22.9
01-11-2020;0016A;19.3
01-12-2020;0016A;14.8
01-01-2020;9981A;15.3
01-02-2020;9981A;21.1
01-03-2020;9981A;19.0
01-04-2020;9981A;21.6
01-05-2020;9981A;27.8
01-06-2020;9981A;28.9
01-07-2020;9981A;34.4
01-08-2020;9981A;34.6
01-09-2020;9981A;30.9
01-10-2020;9981A;24.7
01-11-2020;9981A;20.2
01-12-2020;9981A;15.5
01-01-2020;9381I;10.4
01-02-2020;9381I;16.6
01-03-2020;9381I;14.5
01-04-2020;9381I;17.4
01-05-2020;9381I;23.8
01-06-2020;9381I;25.6
01-07-2020;9381I;31.5
01-08-2020;9381I;30.8
01-09-2020;9381I;25.1
01-10-2020;9381I;18.5
01-11-2020;9381I;15.3
01-12-2020;9381I;9.8
01-01-2020;8368U;11.8
01-02-2020;8368U;18.2
01-03-2020;8368U;15.3
01-04-2020;8368U;18.5
01-05-2020;8368U;24.8
01-06-2020;8368U;28.3
01-07-2020;8368U;34.1
01-08-2020;8368U;33.2
01-09-2020;8368U;26.7
01-10-2020;8368U;20.1
01-11-2020;8368U;16.5
01-12-2020;8368U;11.1
01-01-2020;3260B;12.4
01-02-2020;3260B;17.0
01-03-2020;3260B;17.8
01-04-2020;3260B;19.8
01-05-2020;3260B;27.7
01-06-2020;3260B;31.0
01-07-2020;3260B;38.0
01-08-2020;3260B;34.7
01-09-2020;3260B;29.3
01-10-2020;3260B;21.9
01-11-2020;3260B;16.9
01-12-2020;3260B;12.2
01-01-2020;8416;16.6
01-02-2020;8416;20.9
01-03-2020;8416;18.5
01-04-2020;8416;20.4
01-05-2020;8416;25.6
01-06-2020;8416;27.1
01-07-2020;8416;29.8
01-08-2020;8416;30.8
01-09-2020;8416;28.3
01-10-2020;8416;24.7
01-11-2020;8416;20.4
01-12-2020;8416;18.0
01-01-2020;8414A;16.4
01-02-2020;8414A;22.0
01-03-2020;8414A;18.6
01-04-2020;8414A;20.7
01-05-2020;8414A;26.6
01-06-2020;8414A;29.0
01-07-2020;8414A;31.3
01-08-2020;8414A;32.3
01-09-2020;8414A;29.1
01-10-2020;8414A;24.8
01-11-2020;8414A;20.2
01-12-2020;8414A;17.4
01-01-2020;2422;7.8
01-02-2020;2422;15.4
01-03-2020;2422;15.8
01-04-2020;2422;18.2
01-05-2020;2422;24.9
01-06-2020;2422;27.1
01-07-2020;2422;33.8
01-08-2020;2422;30.6
01-09-2020;2422;26.3
01-10-2020;2422;18.7
01-11-2020;2422;15.0
01-12-2020;2422;9.4
01-01-2020;2539;7.6
01-02-2020;2539;14.0
01-03-2020;2539;14.2
01-04-2020;2539;16.2
01-05-2020;2539;23.0
01-06-2020;2539;25.1
01-07-2020;2539;32.0
01-08-2020;2539;29.2
01-09-2020;2539;25.1
01-10-2020;2539;17.3
01-11-2020;2539;14.3
01-12-2020;2539;0
01-01-2020;2614;7.9
01-02-2020;2614;15.3
01-03-2020;2614;16.1
01-04-2020;2614;17.9
01-05-2020;2614;26.2
01-06-2020;2614;27.3
01-07-2020;2614;34.5
01-08-2020;2614;30.9
01-09-2020;2614;27.3
01-10-2020;2614;18.9
01-11-2020;2614;13.8
01-12-2020;2614;0
01-01-2020;9390;10.6
01-02-2020;9390;17.0
01-03-2020;9390;15.1
01-04-2020;9390;17.9
01-05-2020;9390;24.2
01-06-2020;9390;26.3
01-07-2020;9390;31.8
01-08-2020;9390;31.9
01-09-2020;9390;25.8
01-10-2020;9390;19.1
01-11-2020;9390;15.9
01-12-2020;9390;10.1
01-01-2020;9434;10.0
01-02-2020;9434;17.4
01-03-2020;9434;16.6
01-04-2020;9434;20.7
01-05-2020;9434;26.7
01-06-2020;9434;28.6
01-07-2020;9434;33.7
01-08-2020;9434;32.8
01-09-2020;9434;28.0
01-10-2020;9434;20.7
01-11-2020;9434;15.9
01-12-2020;9434;11.5
01-01-2021;1387;12.7
01-02-2021;1387;15.4
01-03-2021;1387;16.1
01-04-2021;1387;17.6
01-05-2021;1387;17.9
01-06-2021;1387;19.3
01-07-2021;1387;21.9
01-08-2021;1387;23.2
01-09-2021;1387;22.8
01-10-2021;1387;20.4
01-11-2021;1387;15.2
01-12-2021;1387;16.3
01-01-2021;1387E;12.2
01-02-2021;1387E;15.1
01-03-2021;1387E;16.3
01-04-2021;1387E;18.2
01-05-2021;1387E;18.0
01-06-2021;1387E;20.4
01-07-2021;1387E;22.1
01-08-2021;1387E;24.0
01-09-2021;1387E;23.4
01-10-2021;1387E;20.7
01-11-2021;1387E;15.1
01-12-2021;1387E;15.7
01-01-2021;1428;10.7
01-02-2021;1428;13.8
01-03-2021;1428;16.4
01-04-2021;1428;17.6
01-05-2021;1428;18.1
01-06-2021;1428;21.7
01-07-2021;1428;22.5
01-08-2021;1428;24.5
01-09-2021;1428;22.3
01-10-2021;1428;19.2
01-11-2021;1428;14.0
01-12-2021;1428;13.9
01-01-2021;8175;8.4
01-02-2021;8175;15.3
01-03-2021;8175;16.1
01-04-2021;8175;18.1
01-05-2021;8175;24.9
01-06-2021;8175;29.5
01-07-2021;8175;34.7
01-08-2021;8175;34.6
01-09-2021;8175;28.2
01-10-2021;8175;23.2
01-11-2021;8175;13.7
01-12-2021;8175;13.8
01-01-2021;8178D;8.6
01-02-2021;8178D;15.7
01-03-2021;8178D;16.2
01-04-2021;8178D;18.1
01-05-2021;8178D;24.9
01-06-2021;8178D;29.5
01-07-2021;8178D;34.6
01-08-2021;8178D;34.5
01-09-2021;8178D;28.0
01-10-2021;8178D;23.6
01-11-2021;8178D;14.2
01-12-2021;8178D;14.1
01-01-2021;8025;17.2
01-02-2021;8025;19.2
01-03-2021;8025;18.7
01-04-2021;8025;20.1
01-05-2021;8025;24.8
01-06-2021;8025;28.0
01-07-2021;8025;31.0
01-08-2021;8025;31.7
01-09-2021;8025;29.9
01-10-2021;8025;25.2
01-11-2021;8025;19.5
01-12-2021;8025;18.9
01-01-2021;8019;16.8
01-02-2021;8019;18.7
01-03-2021;8019;18.2
01-04-2021;8019;19.6
01-05-2021;8019;0
01-06-2021;8019;27.6
01-07-2021;8019;31.1
01-08-2021;8019;31.9
01-09-2021;8019;0
01-10-2021;8019;24.9
01-11-2021;8019;0
01-12-2021;8019;18.3
01-01-2021;6325O;16.6
01-02-2021;6325O;19.4
01-03-2021;6325O;19.8
01-04-2021;6325O;21.5
01-05-2021;6325O;25.0
01-06-2021;6325O;28.1
01-07-2021;6325O;30.2
01-08-2021;6325O;31.4
01-09-2021;6325O;30.2
01-10-2021;6325O;25.8
01-11-2021;6325O;20.4
01-12-2021;6325O;18.7
01-01-2021;9091O;8.7
01-02-2021;9091O;13.8
01-03-2021;9091O;13.9
01-04-2021;9091O;15.4
01-05-2021;9091O;20.0
01-06-2021;9091O;23.3
01-07-2021;9091O;25.8
01-08-2021;9091O;26.6
01-09-2021;9091O;24.5
01-10-2021;9091O;19.6
01-11-2021;9091O;10.6
01-12-2021;9091O;10.3
01-01-2021;1212E;11.8
01-02-2021;1212E;15.2
01-03-2021;1212E;0
01-04-2021;1212E;0
01-05-2021;1212E;16.6
01-06-2021;1212E;18.4
01-07-2021;1212E;20.7
01-08-2021;1212E;21.9
01-09-2021;1212E;21.5
01-10-2021;1212E;19.7
01-11-2021;1212E;0
01-12-2021;1212E;15.2
01-01-2021;1208H;13.5
01-02-2021;1208H;16.4
01-03-2021;1208H;15.2
01-04-2021;1208H;16.1
01-05-2021;1208H;17.9
01-06-2021;1208H;19.9
01-07-2021;1208H;22.1
01-08-2021;1208H;22.8
01-09-2021;1208H;22.0
01-10-2021;1208H;20.1
01-11-2021;1208H;15.2
01-12-2021;1208H;16.1
01-01-2021;1249I;10.6
01-02-2021;1249I;14.9
01-03-2021;1249I;15.0
01-04-2021;1249I;16.1
01-05-2021;1249I;18.1
01-06-2021;1249I;19.5
01-07-2021;1249I;22.4
01-08-2021;1249I;23.4
01-09-2021;1249I;22.4
01-10-2021;1249I;19.8
01-11-2021;1249I;12.5
01-12-2021;1249I;14.2
01-01-2021;2444;7.4
01-02-2021;2444;11.8
01-03-2021;2444;12.6
01-04-2021;2444;14.7
01-05-2021;2444;20.3
01-06-2021;2444;25.2
01-07-2021;2444;28.6
01-08-2021;2444;30.2
01-09-2021;2444;22.3
01-10-2021;2444;19.4
01-11-2021;2444;8.7
01-12-2021;2444;11.5
01-01-2021;4452;12.7
01-02-2021;4452;17.2
01-03-2021;4452;20.9
01-04-2021;4452;22.7
01-05-2021;4452;26.9
01-06-2021;4452;31.0
01-07-2021;4452;34.5
01-08-2021;4452;35.6
01-09-2021;4452;29.6
01-10-2021;4452;26.4
01-11-2021;4452;17.4
01-12-2021;4452;16.5
01-01-2021;B954;15.1
01-02-2021;B954;17.5
01-03-2021;B954;16.8
01-04-2021;B954;18.5
01-05-2021;B954;22.5
01-06-2021;B954;26.9
01-07-2021;B954;29.5
01-08-2021;B954;30.4
01-09-2021;B954;28.9
01-10-2021;B954;23.8
01-11-2021;B954;17.7
01-12-2021;B954;16.9
01-01-2021;B893;14.5
01-02-2021;B893;16.1
01-03-2021;B893;16.4
01-04-2021;B893;18.3
01-05-2021;B893;21.8
01-06-2021;B893;28.3
01-07-2021;B893;29.8
01-08-2021;B893;29.7
01-09-2021;B893;27.7
01-10-2021;B893;22.6
01-11-2021;B893;16.8
01-12-2021;B893;15.9
01-01-2021;B278;14.7
01-02-2021;B278;17.7
01-03-2021;B278;17.5
01-04-2021;B278;19.2
01-05-2021;B278;23.1
01-06-2021;B278;28.8
01-07-2021;B278;31.2
01-08-2021;B278;31.9
01-09-2021;B278;29.8
01-10-2021;B278;24.3
01-11-2021;B278;17.5
01-12-2021;B278;16.7
01-01-2021;B228;15.6
01-02-2021;B228;18.0
01-03-2021;B228;18.2
01-04-2021;B228;19.3
01-05-2021;B228;23.0
01-06-2021;B228;28.2
01-07-2021;B228;30.5
01-08-2021;B228;31.4
01-09-2021;B228;29.5
01-10-2021;B228;24.4
01-11-2021;B228;18.2
01-12-2021;B228;17.4
01-01-2021;0200E;11.1
01-02-2021;0200E;15.0
01-03-2021;0200E;16.3
01-04-2021;0200E;17.0
01-05-2021;0200E;22.0
01-06-2021;0200E;28.1
01-07-2021;0200E;30.0
01-08-2021;0200E;29.1
01-09-2021;0200E;27.4
01-10-2021;0200E;22.0
01-11-2021;0200E;14.7
01-12-2021;0200E;14.2
01-01-2021;0076;13.0
01-02-2021;0076;15.8
01-03-2021;0076;0
01-04-2021;0076;17.4
01-05-2021;0076;21.2
01-06-2021;0076;27.2
01-07-2021;0076;0
01-08-2021;0076;0
01-09-2021;0076;27.4
01-10-2021;0076;0
01-11-2021;0076;17.1
01-12-2021;0076;16.4
01-01-2021;1082;12.3
01-02-2021;1082;17.2
01-03-2021;1082;16.7
01-04-2021;1082;17.5
01-05-2021;1082;20.4
01-06-2021;1082;23.1
01-07-2021;1082;23.9
01-08-2021;1082;24.6
01-09-2021;1082;26.1
01-10-2021;1082;22.1
01-11-2021;1082;14.0
01-12-2021;1082;16.8
01-01-2021;2331;5.9
01-02-2021;2331;11.3
01-03-2021;2331;13.0
01-04-2021;2331;14.2
01-05-2021;2331;19.5
01-06-2021;2331;23.7
01-07-2021;2331;27.6
01-08-2021;2331;28.7
01-09-2021;2331;23.4
01-10-2021;2331;18.7
01-11-2021;2331;9.1
01-12-2021;2331;10.5
01-01-2021;3469A;11.4
01-02-2021;3469A;15.2
01-03-2021;3469A;18.2
01-04-2021;3469A;20.5
01-05-2021;3469A;25.0
01-06-2021;3469A;29.9
01-07-2021;3469A;33.5
01-08-2021;3469A;34.9
01-09-2021;3469A;27.7
01-10-2021;3469A;24.3
01-11-2021;3469A;15.2
01-12-2021;3469A;15.1
01-01-2021;5973;14.7
01-02-2021;5973;18.1
01-03-2021;5973;19.4
01-04-2021;5973;20.7
01-05-2021;5973;23.7
01-06-2021;5973;25.1
01-07-2021;5973;27.4
01-08-2021;5973;27.6
01-09-2021;5973;26.8
01-10-2021;5973;25.1
01-11-2021;5973;18.6
01-12-2021;5973;17.5
01-01-2021;5960;14.9
01-02-2021;5960;18.7
01-03-2021;5960;21.3
01-04-2021;5960;23.6
01-05-2021;5960;0
01-06-2021;5960;30.5
01-07-2021;5960;34.7
01-08-2021;5960;35.2
01-09-2021;5960;31.4
01-10-2021;5960;28.3
01-11-2021;5960;0
01-12-2021;5960;19.3
01-01-2021;5910;14.7
01-02-2021;5910;18.4
01-03-2021;5910;20.4
01-04-2021;5910;21.9
01-05-2021;5910;25.7
01-06-2021;5910;27.2
01-07-2021;5910;30.2
01-08-2021;5910;30.2
01-09-2021;5910;28.4
01-10-2021;5910;26.8
01-11-2021;5910;19.3
01-12-2021;5910;18.2
01-01-2021;6001;0
01-02-2021;6001;15.9
01-03-2021;6001;16.7
01-04-2021;6001;18.5
01-05-2021;6001;21.2
01-06-2021;6001;23.0
01-07-2021;6001;24.6
01-08-2021;6001;26.2
01-09-2021;6001;24.9
01-10-2021;6001;22.3
01-11-2021;6001;0
01-12-2021;6001;15.9
01-01-2021;1111;12.1
01-02-2021;1111;16.5
01-03-2021;1111;15.2
01-04-2021;1111;15.4
01-05-2021;1111;17.0
01-06-2021;1111;19.9
01-07-2021;1111;21.3
01-08-2021;1111;22.4
01-09-2021;1111;22.4
01-10-2021;1111;20.1
01-11-2021;1111;14.2
01-12-2021;1111;15.3
01-01-2021;1109;12.6
01-02-2021;1109;17.1
01-03-2021;1109;16.4
01-04-2021;1109;16.8
01-05-2021;1109;19.1
01-06-2021;1109;21.5
01-07-2021;1109;23.0
01-08-2021;1109;23.6
01-09-2021;1109;24.0
01-10-2021;1109;21.2
01-11-2021;1109;14.8
01-12-2021;1109;16.4
01-01-2021;8500A;16.3
01-02-2021;8500A;17.7
01-03-2021;8500A;17.4
01-04-2021;8500A;18.5
01-05-2021;8500A;23.6
01-06-2021;8500A;28.1
01-07-2021;8500A;30.0
01-08-2021;8500A;30.3
01-09-2021;8500A;28.3
01-10-2021;8500A;24.2
01-11-2021;8500A;18.7
01-12-2021;8500A;17.8
01-01-2021;5000C;15.9
01-02-2021;5000C;17.1
01-03-2021;5000C;17.9
01-04-2021;5000C;19.4
01-05-2021;5000C;23.1
01-06-2021;5000C;25.1
01-07-2021;5000C;29.1
01-08-2021;5000C;29.1
01-09-2021;5000C;27.0
01-10-2021;5000C;24.0
01-11-2021;5000C;18.9
01-12-2021;5000C;17.1
01-01-2021;4121;10.1
01-02-2021;4121;15.9
01-03-2021;4121;18.0
01-04-2021;4121;19.6
01-05-2021;4121;25.9
01-06-2021;4121;31.0
01-07-2021;4121;34.6
01-08-2021;4121;34.9
01-09-2021;4121;27.6
01-10-2021;4121;23.3
01-11-2021;4121;13.9
01-12-2021;4121;12.9
01-01-2021;5402;14.2
01-02-2021;5402;18.2
01-03-2021;5402;22.1
01-04-2021;5402;24.0
01-05-2021;5402;29.7
01-06-2021;5402;33.1
01-07-2021;5402;0
01-08-2021;5402;37.6
01-09-2021;5402;31.9
01-10-2021;5402;28.1
01-11-2021;5402;18.7
01-12-2021;5402;17.4
01-01-2021;8096;8.9
01-02-2021;8096;13.8
01-03-2021;8096;16.4
01-04-2021;8096;16.9
01-05-2021;8096;23.2
01-06-2021;8096;27.6
01-07-2021;8096;32.9
01-08-2021;8096;33.5
01-09-2021;8096;26.2
01-10-2021;8096;22.3
01-11-2021;8096;12.8
01-12-2021;8096;13.0
01-01-2021;1014;11.4
01-02-2021;1014;17.2
01-03-2021;1014;16.1
01-04-2021;1014;17.7
01-05-2021;1014;19.7
01-06-2021;1014;22.6
01-07-2021;1014;23.6
01-08-2021;1014;24.4
01-09-2021;1014;24.6
01-10-2021;1014;21.5
01-11-2021;1014;14.0
01-12-2021;1014;15.5
01-01-2021;1024E;9.8
01-02-2021;1024E;15.3
01-03-2021;1024E;13.7
01-04-2021;1024E;15.2
01-05-2021;1024E;17.4
01-06-2021;1024E;20.2
01-07-2021;1024E;20.6
01-08-2021;1024E;21.2
01-09-2021;1024E;22.1
01-10-2021;1024E;18.8
01-11-2021;1024E;12.0
01-12-2021;1024E;14.4
01-01-2021;0367;13.0
01-02-2021;0367;0
01-03-2021;0367;17.2
01-04-2021;0367;18.5
01-05-2021;0367;22.8
01-06-2021;0367;30.6
01-07-2021;0367;32.1
01-08-2021;0367;31.5
01-09-2021;0367;28.0
01-10-2021;0367;23.0
01-11-2021;0367;16.2
01-12-2021;0367;16.1
01-01-2021;5530E;13.3
01-02-2021;5530E;17.7
01-03-2021;5530E;19.8
01-04-2021;5530E;21.2
01-05-2021;5530E;27.8
01-06-2021;5530E;32.3
01-07-2021;5530E;37.0
01-08-2021;5530E;36.6
01-09-2021;5530E;31.3
01-10-2021;5530E;26.6
01-11-2021;5530E;16.1
01-12-2021;5530E;16.3
01-01-2021;5514;12.7
01-02-2021;5514;17.4
01-03-2021;5514;19.0
01-04-2021;5514;20.3
01-05-2021;5514;26.4
01-06-2021;5514;30.7
01-07-2021;5514;35.7
01-08-2021;5514;35.4
01-09-2021;5514;30.4
01-10-2021;5514;25.7
01-11-2021;5514;15.5
01-12-2021;5514;15.8
01-01-2021;3013;5.3
01-02-2021;3013;13.8
01-03-2021;3013;15.0
01-04-2021;3013;16.8
01-05-2021;3013;20.9
01-06-2021;3013;25.4
01-07-2021;3013;29.5
01-08-2021;3013;30.6
01-09-2021;3013;23.7
01-10-2021;3013;20.0
01-11-2021;3013;9.9
01-12-2021;3013;11.5
01-01-2021;4642E;15.5
01-02-2021;4642E;18.3
01-03-2021;4642E;21.5
01-04-2021;4642E;22.7
01-05-2021;4642E;27.6
01-06-2021;4642E;28.7
01-07-2021;4642E;33.1
01-08-2021;4642E;32.8
01-09-2021;4642E;29.8
01-10-2021;4642E;27.6
01-11-2021;4642E;20.1
01-12-2021;4642E;19.0
01-01-2021;9898;8.0
01-02-2021;9898;13.9
01-03-2021;9898;16.7
01-04-2021;9898;18.0
01-05-2021;9898;23.0
01-06-2021;9898;28.7
01-07-2021;9898;31.6
01-08-2021;9898;31.9
01-09-2021;9898;26.4
01-10-2021;9898;20.9
01-11-2021;9898;13.0
01-12-2021;9898;9.2
01-01-2021;5270B;12.2
01-02-2021;5270B;16.3
01-03-2021;5270B;18.6
01-04-2021;5270B;20.4
01-05-2021;5270B;0
01-06-2021;5270B;30.4
01-07-2021;5270B;35.1
01-08-2021;5270B;34.9
01-09-2021;5270B;29.3
01-10-2021;5270B;24.9
01-11-2021;5270B;14.5
01-12-2021;5270B;14.5
01-01-2021;9170;10.2
01-02-2021;9170;14.6
01-03-2021;9170;15.7
01-04-2021;9170;17.5
01-05-2021;9170;23.7
01-06-2021;9170;27.8
01-07-2021;9170;30.0
01-08-2021;9170;31.1
01-09-2021;9170;26.0
01-10-2021;9170;21.1
01-11-2021;9170;12.7
01-12-2021;9170;10.1
01-01-2021;C249I;20.9
01-02-2021;C249I;21.2
01-03-2021;C249I;0
01-04-2021;C249I;0
01-05-2021;C249I;24.6
01-06-2021;C249I;25.4
01-07-2021;C249I;27.5
01-08-2021;C249I;27.1
01-09-2021;C249I;27.2
01-10-2021;C249I;0
01-11-2021;C249I;22.8
01-12-2021;C249I;0
01-01-2021;C649I;0
01-02-2021;C649I;21.5
01-03-2021;C649I;0
01-04-2021;C649I;0
01-05-2021;C649I;0
01-06-2021;C649I;25.6
01-07-2021;C649I;27.3
01-08-2021;C649I;28.3
01-09-2021;C649I;27.4
01-10-2021;C649I;0
01-11-2021;C649I;23.0
01-12-2021;C649I;22.1
01-01-2021;C029O;21.4
01-02-2021;C029O;21.8
01-03-2021;C029O;0
01-04-2021;C029O;25.2
01-05-2021;C029O;26.1
01-06-2021;C029O;27.7
01-07-2021;C029O;29.4
01-08-2021;C029O;31.1
01-09-2021;C029O;30.1
01-10-2021;C029O;28.2
01-11-2021;C029O;0
01-12-2021;C029O;22.4
01-01-2021;2661;8.1
01-02-2021;2661;10.8
01-03-2021;2661;14.8
01-04-2021;2661;16.3
01-05-2021;2661;19.8
01-06-2021;2661;24.2
01-07-2021;2661;27.3
01-08-2021;2661;28.9
01-09-2021;2661;22.4
01-10-2021;2661;19.5
01-11-2021;2661;12.1
01-12-2021;2661;11.1
01-01-2021;1549;9.2
01-02-2021;1549;13.4
01-03-2021;1549;17.9
01-04-2021;1549;20.0
01-05-2021;1549;21.9
01-06-2021;1549;26.0
01-07-2021;1549;28.9
01-08-2021;1549;30.7
01-09-2021;1549;24.7
01-10-2021;1549;21.4
01-11-2021;1549;13.4
01-12-2021;1549;11.9
01-01-2021;9771C;9.7
01-02-2021;9771C;16.0
01-03-2021;9771C;18.9
01-04-2021;9771C;19.9
01-05-2021;9771C;25.4
01-06-2021;9771C;30.8
01-07-2021;9771C;33.6
01-08-2021;9771C;33.1
01-09-2021;9771C;28.9
01-10-2021;9771C;23.1
01-11-2021;9771C;14.5
01-12-2021;9771C;10.3
01-01-2021;1505;9.1
01-02-2021;1505;13.5
01-03-2021;1505;15.6
01-04-2021;1505;17.6
01-05-2021;1505;19.2
01-06-2021;1505;21.3
01-07-2021;1505;24.1
01-08-2021;1505;25.6
01-09-2021;1505;23.1
01-10-2021;1505;19.8
01-11-2021;1505;12.7
01-12-2021;1505;13.1
01-01-2021;3191E;7.1
01-02-2021;3191E;11.3
01-03-2021;3191E;13.9
01-04-2021;3191E;15.4
01-05-2021;3191E;21.1
01-06-2021;3191E;25.9
01-07-2021;3191E;30.1
01-08-2021;3191E;31.2
01-09-2021;3191E;23.0
01-10-2021;3191E;19.6
01-11-2021;3191E;11.3
01-12-2021;3191E;11.1
01-01-2021;3129;8.1
01-02-2021;3129;14.6
01-03-2021;3129;16.9
01-04-2021;3129;18.5
01-05-2021;3129;25.2
01-06-2021;3129;29.8
01-07-2021;3129;33.7
01-08-2021;3129;34.8
01-09-2021;3129;26.6
01-10-2021;3129;22.7
01-11-2021;3129;14.0
01-12-2021;3129;13.5
01-01-2021;3196;8.6
01-02-2021;3196;14.6
01-03-2021;3196;17.0
01-04-2021;3196;18.7
01-05-2021;3196;24.7
01-06-2021;3196;29.3
01-07-2021;3196;32.9
01-08-2021;3196;34.3
01-09-2021;3196;26.6
01-10-2021;3196;22.6
01-11-2021;3196;14.0
01-12-2021;3196;13.5
01-01-2021;3200;8.0
01-02-2021;3200;14.9
01-03-2021;3200;17.2
01-04-2021;3200;18.7
01-05-2021;3200;24.8
01-06-2021;3200;29.4
01-07-2021;3200;33.1
01-08-2021;3200;34.6
01-09-2021;3200;26.7
01-10-2021;3200;22.8
01-11-2021;3200;14.2
01-12-2021;3200;13.7
01-01-2021;3195;7.5
01-02-2021;3195;13.9
01-03-2021;3195;16.1
01-04-2021;3195;17.6
01-05-2021;3195;0
01-06-2021;3195;28.1
01-07-2021;3195;32.5
01-08-2021;3195;33.7
01-09-2021;3195;25.4
01-10-2021;3195;21.0
01-11-2021;3195;12.7
01-12-2021;3195;12.6
01-01-2021;3175;7.9
01-02-2021;3175;14.3
01-03-2021;3175;0
01-04-2021;3175;17.8
01-05-2021;3175;23.9
01-06-2021;3175;28.2
01-07-2021;3175;32.2
01-08-2021;3175;0
01-09-2021;3175;26.8
01-10-2021;3175;0
01-11-2021;3175;14.0
01-12-2021;3175;13.6
01-01-2021;2462;1.5
01-02-2021;2462;4.9
01-03-2021;2462;7.1
01-04-2021;2462;8.9
01-05-2021;2462;12.9
01-06-2021;2462;18.1
01-07-2021;2462;22.3
01-08-2021;2462;24.6
01-09-2021;2462;16.1
01-10-2021;2462;13.9
01-11-2021;2462;3.1
01-12-2021;2462;5.2
01-01-2021;6155A;17.0
01-02-2021;6155A;19.0
01-03-2021;6155A;19.7
01-04-2021;6155A;21.4
01-05-2021;6155A;25.1
01-06-2021;6155A;28.8
01-07-2021;6155A;32.4
01-08-2021;6155A;32.0
01-09-2021;6155A;29.3
01-10-2021;6155A;25.8
01-11-2021;6155A;20.4
01-12-2021;6155A;18.8
01-01-2021;6000A;17.2
01-02-2021;6000A;18.2
01-03-2021;6000A;18.2
01-04-2021;6000A;20.0
01-05-2021;6000A;23.5
01-06-2021;6000A;25.8
01-07-2021;6000A;29.7
01-08-2021;6000A;29.8
01-09-2021;6000A;27.4
01-10-2021;6000A;0
01-11-2021;6000A;19.6
01-12-2021;6000A;18.3
01-01-2021;7178I;17.2
01-02-2021;7178I;20.3
01-03-2021;7178I;19.9
01-04-2021;7178I;21.6
01-05-2021;7178I;27.4
01-06-2021;7178I;30.6
01-07-2021;7178I;35.5
01-08-2021;7178I;35.3
01-09-2021;7178I;32.1
01-10-2021;7178I;26.6
01-11-2021;7178I;19.9
01-12-2021;7178I;19.1
01-01-2021;7228;17.0
01-02-2021;7228;20.3
01-03-2021;7228;20.2
01-04-2021;7228;22.2
01-05-2021;7228;28.0
01-06-2021;7228;31.2
01-07-2021;7228;35.8
01-08-2021;7228;35.5
01-09-2021;7228;32.1
01-10-2021;7228;26.4
01-11-2021;7228;19.6
01-12-2021;7228;18.8
01-01-2021;7031;16.7
01-02-2021;7031;18.1
01-03-2021;7031;17.3
01-04-2021;7031;19.7
01-05-2021;7031;23.6
01-06-2021;7031;26.5
01-07-2021;7031;29.7
01-08-2021;7031;30.2
01-09-2021;7031;28.3
01-10-2021;7031;24.5
01-11-2021;7031;19.3
01-12-2021;7031;18.2
01-01-2021;9263D;8.6
01-02-2021;9263D;14.5
01-03-2021;9263D;15.2
01-04-2021;9263D;16.9
01-05-2021;9263D;21.8
01-06-2021;9263D;26.1
01-07-2021;9263D;0
01-08-2021;9263D;29.7
01-09-2021;9263D;26.3
01-10-2021;9263D;20.5
01-11-2021;9263D;0
01-12-2021;9263D;8.8
01-01-2021;9262;8.7
01-02-2021;9262;0
01-03-2021;9262;14.7
01-04-2021;9262;16.3
01-05-2021;9262;20.8
01-06-2021;9262;25.2
01-07-2021;9262;27.3
01-08-2021;9262;28.3
01-09-2021;9262;25.4
01-10-2021;9262;19.9
01-11-2021;9262;11.3
01-12-2021;9262;9.5
01-01-2021;1690A;11.6
01-02-2021;1690A;15.8
01-03-2021;1690A;19.8
01-04-2021;1690A;21.3
01-05-2021;1690A;23.6
01-06-2021;1690A;27.1
01-07-2021;1690A;29.1
01-08-2021;1690A;31.3
01-09-2021;1690A;27.1
01-10-2021;1690A;23.5
01-11-2021;1690A;16.1
01-12-2021;1690A;15.9
01-01-2021;1484C;11.7
01-02-2021;1484C;14.9
01-03-2021;1484C;17.8
01-04-2021;1484C;19.7
01-05-2021;1484C;19.5
01-06-2021;1484C;23.7
01-07-2021;1484C;24.2
01-08-2021;1484C;25.4
01-09-2021;1484C;24.2
01-10-2021;1484C;21.6
01-11-2021;1484C;16.1
01-12-2021;1484C;15.3
01-01-2021;1495;11.2
01-02-2021;1495;14.0
01-03-2021;1495;0
01-04-2021;1495;19.0
01-05-2021;1495;18.5
